Community Area,Date_Day,Year,Month,Quarter,DayOfWeek,IsWeekend,Season,CrimeCount,Rolling7d
8.0,2009-09-17,2009,9,3,3,0,Fall,7,9.857142857142858
8.0,2009-09-18,2009,9,3,4,0,Fall,8,9.857142857142858
8.0,2009-09-19,2009,9,3,5,1,Fall,7,9.285714285714286
8.0,2009-09-20,2009,9,3,6,1,Fall,9,9.0
8.0,2009-09-21,2009,9,3,0,0,Fall,6,8.714285714285714
8.0,2009-09-22,2009,9,3,1,0,Fall,10,8.285714285714286
8.0,2009-09-23,2009,9,3,2,0,Fall,8,8.571428571428571
8.0,2009-09-24,2009,9,3,3,0,Fall,19,7.857142857142857
8.0,2009-09-25,2009,9,3,4,0,Fall,9,9.571428571428571
8.0,2009-09-26,2009,9,3,5,1,Fall,5,9.714285714285714
8.0,2009-09-27,2009,9,3,6,1,Fall,9,9.428571428571429
8.0,2009-09-28,2009,9,3,0,0,Fall,10,9.428571428571429
8.0,2009-09-29,2009,9,3,1,0,Fall,4,10.0
8.0,2009-09-30,2009,9,3,2,0,Fall,8,9.142857142857142
8.0,2009-10-01,2009,10,4,3,0,Fall,3,9.142857142857142
8.0,2009-10-02,2009,10,4,4,0,Fall,13,6.857142857142857
8.0,2009-10-03,2009,10,4,5,1,Fall,8,7.428571428571429
8.0,2009-10-04,2009,10,4,6,1,Fall,7,7.857142857142857
8.0,2009-10-05,2009,10,4,0,0,Fall,3,7.571428571428571
8.0,2009-10-06,2009,10,4,1,0,Fall,8,6.571428571428571
8.0,2009-10-07,2009,10,4,2,0,Fall,13,7.142857142857143
8.0,2009-10-08,2009,10,4,3,0,Fall,3,7.857142857142857
8.0,2009-10-09,2009,10,4,4,0,Fall,8,7.857142857142857
8.0,2009-10-10,2009,10,4,5,1,Fall,18,7.142857142857143
8.0,2009-10-11,2009,10,4,6,1,Fall,5,8.571428571428571
8.0,2009-10-12,2009,10,4,0,0,Fall,4,8.285714285714286
8.0,2009-10-13,2009,10,4,1,0,Fall,2,8.428571428571429
8.0,2009-10-14,2009,10,4,2,0,Fall,4,7.571428571428571
8.0,2009-10-15,2009,10,4,3,0,Fall,7,6.285714285714286
8.0,2009-10-16,2009,10,4,4,0,Fall,8,6.857142857142857
8.0,2009-10-17,2009,10,4,5,1,Fall,10,6.857142857142857
8.0,2009-10-18,2009,10,4,6,1,Fall,6,5.714285714285714
8.0,2009-10-19,2009,10,4,0,0,Fall,5,5.857142857142857
8.0,2009-10-20,2009,10,4,1,0,Fall,5,6.0
8.0,2009-10-21,2009,10,4,2,0,Fall,12,6.428571428571429
8.0,2009-10-22,2009,10,4,3,0,Fall,7,7.571428571428571
8.0,2009-10-23,2009,10,4,4,0,Fall,9,7.571428571428571
8.0,2009-10-24,2009,10,4,5,1,Fall,9,7.714285714285714
8.0,2009-10-25,2009,10,4,6,1,Fall,11,7.571428571428571
8.0,2009-10-26,2009,10,4,0,0,Fall,8,8.285714285714286
8.0,2009-10-27,2009,10,4,1,0,Fall,8,8.714285714285714
8.0,2009-10-28,2009,10,4,2,0,Fall,4,9.142857142857142
8.0,2009-10-29,2009,10,4,3,0,Fall,10,8.0
8.0,2009-10-30,2009,10,4,4,0,Fall,9,8.428571428571429
8.0,2009-10-31,2009,10,4,5,1,Fall,6,8.428571428571429
8.0,2009-11-01,2009,11,4,6,1,Fall,10,8.0
8.0,2009-11-02,2009,11,4,0,0,Fall,7,7.857142857142857
8.0,2009-11-03,2009,11,4,1,0,Fall,5,7.714285714285714
8.0,2009-11-04,2009,11,4,2,0,Fall,4,7.285714285714286
8.0,2009-11-05,2009,11,4,3,0,Fall,7,7.285714285714286
8.0,2009-11-06,2009,11,4,4,0,Fall,6,6.857142857142857
8.0,2009-11-07,2009,11,4,5,1,Fall,7,6.428571428571429
8.0,2009-11-08,2009,11,4,6,1,Fall,7,6.571428571428571
8.0,2009-11-09,2009,11,4,0,0,Fall,7,6.142857142857143
8.0,2009-11-10,2009,11,4,1,0,Fall,9,6.142857142857143
8.0,2009-11-11,2009,11,4,2,0,Fall,7,6.714285714285714
8.0,2009-11-12,2009,11,4,3,0,Fall,10,7.142857142857143
8.0,2009-11-13,2009,11,4,4,0,Fall,10,7.571428571428571
8.0,2009-11-14,2009,11,4,5,1,Fall,11,8.142857142857142
8.0,2009-11-15,2009,11,4,6,1,Fall,8,8.714285714285714
8.0,2009-11-16,2009,11,4,0,0,Fall,8,8.857142857142858
8.0,2009-11-17,2009,11,4,1,0,Fall,9,9.0
8.0,2009-11-18,2009,11,4,2,0,Fall,8,9.0
8.0,2009-11-19,2009,11,4,3,0,Fall,12,9.142857142857142
8.0,2009-11-20,2009,11,4,4,0,Fall,8,9.428571428571429
8.0,2009-11-21,2009,11,4,5,1,Fall,8,9.142857142857142
8.0,2009-11-22,2009,11,4,6,1,Fall,3,8.714285714285714
8.0,2009-11-23,2009,11,4,0,0,Fall,11,8.0
8.0,2009-11-24,2009,11,4,1,0,Fall,9,8.428571428571429
8.0,2009-11-25,2009,11,4,2,0,Fall,13,8.428571428571429
8.0,2009-11-26,2009,11,4,3,0,Fall,7,9.142857142857142
8.0,2009-11-27,2009,11,4,4,0,Fall,6,8.428571428571429
8.0,2009-11-28,2009,11,4,5,1,Fall,10,8.142857142857142
8.0,2009-11-29,2009,11,4,6,1,Fall,4,8.428571428571429
8.0,2009-11-30,2009,11,4,0,0,Fall,4,8.571428571428571
8.0,2009-12-01,2009,12,4,1,0,Winter,9,7.571428571428571
8.0,2009-12-02,2009,12,4,2,0,Winter,10,7.571428571428571
8.0,2009-12-03,2009,12,4,3,0,Winter,10,7.142857142857143
8.0,2009-12-04,2009,12,4,4,0,Winter,7,7.571428571428571
8.0,2009-12-05,2009,12,4,5,1,Winter,3,7.714285714285714
8.0,2009-12-06,2009,12,4,6,1,Winter,3,6.714285714285714
8.0,2009-12-07,2009,12,4,0,0,Winter,5,6.571428571428571
8.0,2009-12-08,2009,12,4,1,0,Winter,1,6.714285714285714
8.0,2009-12-09,2009,12,4,2,0,Winter,5,5.571428571428571
8.0,2009-12-10,2009,12,4,3,0,Winter,1,4.857142857142857
8.0,2009-12-11,2009,12,4,4,0,Winter,3,3.5714285714285716
8.0,2009-12-12,2009,12,4,5,1,Winter,5,3.0
8.0,2009-12-13,2009,12,4,6,1,Winter,8,3.2857142857142856
8.0,2009-12-14,2009,12,4,0,0,Winter,3,4.0
8.0,2009-12-15,2009,12,4,1,0,Winter,4,3.7142857142857144
8.0,2009-12-16,2009,12,4,2,0,Winter,4,4.142857142857143
8.0,2009-12-17,2009,12,4,3,0,Winter,1,4.0
8.0,2009-12-18,2009,12,4,4,0,Winter,3,4.0
8.0,2009-12-19,2009,12,4,5,1,Winter,5,4.0
8.0,2009-12-20,2009,12,4,6,1,Winter,2,4.0
8.0,2009-12-21,2009,12,4,0,0,Winter,6,3.142857142857143
8.0,2009-12-22,2009,12,4,1,0,Winter,6,3.5714285714285716
8.0,2009-12-23,2009,12,4,2,0,Winter,3,3.857142857142857
8.0,2009-12-24,2009,12,4,3,0,Winter,4,3.7142857142857144
8.0,2009-12-25,2009,12,4,4,0,Winter,2,4.142857142857143
8.0,2009-12-26,2009,12,4,5,1,Winter,1,4.0
8.0,2009-12-27,2009,12,4,6,1,Winter,5,3.4285714285714284
8.0,2009-12-28,2009,12,4,0,0,Winter,4,3.857142857142857
8.0,2009-12-29,2009,12,4,1,0,Winter,5,3.5714285714285716
8.0,2009-12-31,2009,12,4,3,0,Winter,1,3.4285714285714284
8.0,2010-01-01,2010,1,1,4,0,Winter,10,3.142857142857143
8.0,2010-01-02,2010,1,1,5,1,Winter,5,4.0
8.0,2010-01-03,2010,1,1,6,1,Winter,3,4.428571428571429
8.0,2010-01-04,2010,1,1,0,0,Winter,3,4.714285714285714
8.0,2010-01-05,2010,1,1,1,0,Winter,8,4.428571428571429
8.0,2010-01-06,2010,1,1,2,0,Winter,5,5.0
8.0,2010-01-07,2010,1,1,3,0,Winter,4,5.0
8.0,2010-01-08,2010,1,1,4,0,Winter,5,5.428571428571429
8.0,2010-01-09,2010,1,1,5,1,Winter,4,4.714285714285714
8.0,2010-01-10,2010,1,1,6,1,Winter,6,4.571428571428571
8.0,2010-01-11,2010,1,1,0,0,Winter,1,5.0
8.0,2010-01-12,2010,1,1,1,0,Winter,3,4.714285714285714
8.0,2010-01-13,2010,1,1,2,0,Winter,2,4.0
8.0,2010-01-14,2010,1,1,3,0,Winter,7,3.5714285714285716
8.0,2010-01-15,2010,1,1,4,0,Winter,5,4.0
8.0,2010-01-17,2010,1,1,6,1,Winter,7,4.0
8.0,2010-01-18,2010,1,1,0,0,Winter,3,4.428571428571429
8.0,2010-01-19,2010,1,1,1,0,Winter,7,4.0
8.0,2010-01-20,2010,1,1,2,0,Winter,8,4.857142857142857
8.0,2010-01-21,2010,1,1,3,0,Winter,5,5.571428571428571
8.0,2010-01-22,2010,1,1,4,0,Winter,4,6.0
8.0,2010-01-23,2010,1,1,5,1,Winter,6,5.571428571428571
8.0,2010-01-24,2010,1,1,6,1,Winter,2,5.714285714285714
8.0,2010-01-25,2010,1,1,0,0,Winter,3,5.0
8.0,2010-01-27,2010,1,1,2,0,Winter,1,5.0
8.0,2010-01-28,2010,1,1,3,0,Winter,1,4.142857142857143
8.0,2010-01-29,2010,1,1,4,0,Winter,4,3.142857142857143
8.0,2010-01-30,2010,1,1,5,1,Winter,7,3.0
8.0,2010-01-31,2010,1,1,6,1,Winter,3,3.4285714285714284
8.0,2010-02-01,2010,2,1,0,0,Winter,6,3.0
8.0,2010-02-02,2010,2,1,1,0,Winter,3,3.5714285714285716
8.0,2010-02-03,2010,2,1,2,0,Winter,2,3.5714285714285716
8.0,2010-02-04,2010,2,1,3,0,Winter,4,3.7142857142857144
8.0,2010-02-05,2010,2,1,4,0,Winter,6,4.142857142857143
8.0,2010-02-06,2010,2,1,5,1,Winter,4,4.428571428571429
8.0,2010-02-07,2010,2,1,6,1,Winter,3,4.0
8.0,2010-02-08,2010,2,1,0,0,Winter,1,4.0
8.0,2010-02-09,2010,2,1,1,0,Winter,1,3.2857142857142856
8.0,2010-02-10,2010,2,1,2,0,Winter,6,3.0
8.0,2010-02-11,2010,2,1,3,0,Winter,4,3.5714285714285716
8.0,2010-02-12,2010,2,1,4,0,Winter,5,3.5714285714285716
8.0,2010-02-13,2010,2,1,5,1,Winter,8,3.4285714285714284
